0.1 100.0
0.2 109.951
0.30000000000000004 119.804
0.4 129.559
0.5 139.216
0.6 148.775
0.7 158.236
0.7999999999999999 167.599
0.8999999999999999 176.864
0.9999999999999999 186.031
1.0999999999999999 195.1
1.2 204.071
1.3 212.944
1.4000000000000001 221.719
1.5000000000000002 230.396
1.6000000000000003 238.97500000000002
1.7000000000000004 247.456
1.8000000000000005 255.839
1.9000000000000006 264.124
2.0000000000000004 272.31100000000004
2.1000000000000005 280.40000000000003
2.2000000000000006 288.391
2.3000000000000007 296.28400000000005
2.400000000000001 304.07900000000006
2.500000000000001 311.77600000000007
2.600000000000001 319.3750000000001
2.700000000000001 326.8760000000001
2.800000000000001 334.2790000000001
2.9000000000000012 341.58400000000006
3.0000000000000013 348.79100000000005
3.1000000000000014 355.9000000000001
3.2000000000000015 362.91100000000006
3.3000000000000016 369.8240000000001
3.4000000000000017 376.6390000000001
3.5000000000000018 383.3560000000001
3.600000000000002 389.97500000000014
3.700000000000002 396.4960000000001
3.800000000000002 402.9190000000001
3.900000000000002 409.24400000000014
4.000000000000002 415.4710000000001
4.100000000000001 421.60000000000014
4.200000000000001 427.6310000000001
4.300000000000001 433.5640000000001
4.4 439.399
4.5 445.13599999999997
4.6 450.775
4.699999999999999 456.31600000000003
4.799999999999999 461.759
4.899999999999999 467.1039999999999
4.999999999999998 472.35099999999994
5.099999999999998 477.4999999999999
